SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,cX,cY,Conversion X,ConversionY
subImage_46,channel,7140,0,0.28913733,0.65738857,0.35536236,0.6790951,7293.390926,356.1728947,58.34712741,2.707656671
subImage_46,channel,7140,0,0.28709576,0.21159971,0.35370016,0.23462588,7292.509428,118.919118,58.34007542,0.90403326
subImage_46,channel,7140,0,0.59980774,0.2073675,0.6804233,0.22934909,7444.694992,116.3849703,59.55755994,0.884768453
subImage_46,channel,7140,0,0.12545341,0.21139348,0.19439779,0.23281658,7216.124587,118.381979,57.72899669,0.899949884
subImage_46,channel,7140,0,0.443135,0.20730954,0.51432943,0.23129806,7367.876534,116.8889263,58.94301227,0.88859957
subImage_46,channel,7140,0,0.74155384,0.056020197,0.8342385,0.08402347,7515.038585,37.32163665,60.12030868,0.283722259
subImage_46,channel,7140,0,0.13250685,0.80918515,0.20560387,0.8345365,7220.47035,438.0518171,57.7637628,3.330107211
subImage_46,channel,7140,0,0.133747,0.95734644,0.20064636,0.9804148,7219.585618,516.4133724,57.75668494,3.925818426
subImage_46,channel,7140,0,0.12644534,0.65878326,0.19404167,0.67804754,7216.275908,356.2654068,57.73020726,2.708359956
subImage_46,channel,7140,0,0.001889703,0.81127757,0.053219665,0.8336303,7153.116029,438.3679532,57.22492824,3.332510504
subImage_46,channel,7140,0,0.9328783,0.9540654,0.9996205,0.97599393,7599.934717,514.3608071,60.79947774,3.91021465
subImage_46,channel,7140,0,0.4551986,0.9576704,0.52645844,0.9786809,7373.634373,516.0376213,58.98907498,3.922961934
subImage_46,channel,7140,0,0.92584574,0.8026484,0.9976612,0.828444,7597.794646,434.6861324,60.78235717,3.304520989
subImage_46,channel,7140,0,0.90111166,0.504104,0.9852108,0.5279663,7588.94474,275.0467453,60.71155792,2.090928776
subImage_47,channel,7140,533,0.77373964,0.4019458,0.84296167,0.43186268,7524.774911,755.2099604,60.19819928,5.74117042
subImage_47,channel,7140,533,0.3117578,0.70703614,0.38037175,0.73231816,7304.726833,916.5879211,58.43781467,6.967979417
subImage_47,channel,7140,533,0.7701373,0.10282898,0.83830494,0.12661886,7522.809255,594.1478498,60.18247404,4.516762542
subImage_47,channel,7140,533,0.14980054,0.7103865,0.21878044,0.7354747,7227.722274,918.3220152,57.82177819,6.981162149
subImage_47,channel,7140,533,0.44940513,0.40547866,0.52285343,0.4289548,7371.397539,755.3765187,58.97118031,5.742436611
subImage_47,channel,7140,533,0.28933224,0.103054754,0.35802373,0.12822554,7294.070722,594.6361972,58.35256577,4.520475
subImage_47,channel,7140,533,0.45277599,0.25487077,0.52721405,0.27661204,7373.237628,674.6401704,58.98590103,5.128672016
subImage_47,channel,7140,533,0.1324086,0.10617961,0.19590266,0.13101833,7218.138081,596.2132498,57.74510465,4.532463889
subImage_47,channel,7140,533,0.6306782,0.2556524,0.68985844,0.275577,7454.287714,674.5726369,59.63430171,5.128158621
subImage_47,channel,7140,533,0.7869392,0.5524795,0.85263014,0.57358724,7530.217503,833.0967874,60.24174003,6.33327271
subImage_47,channel,7140,533,0.4718971,0.5554192,0.53141767,0.5761298,7378.788914,834.5578087,59.03031131,6.344379519
subImage_47,channel,7140,533,0.12968628,0.4095776,0.197136,0.43090048,7217.783703,756.9874116,57.74226962,5.754682756
subImage_47,channel,7140,533,0.7827699,0.2515694,0.8520965,0.27320608,7529.098207,672.8526642,60.23278566,5.115083242
subImage_47,channel,7140,533,0.002493862,0.2567333,0.055117913,0.2813144,7153.711602,676.3897123,57.22969282,5.141972183
subImage_47,channel,7140,533,0.6220592,0.55377066,0.68799144,0.5778299,7451.792059,834.5715489,59.61433647,6.344483973
subImage_47,channel,7140,533,0.63726515,0.8547292,0.7022754,0.879153,7458.810649,995.0796033,59.67048519,7.564679869
subImage_47,channel,7140,533,0.61361337,0.10422811,0.67247456,0.12514383,7446.088927,594.1276207,59.56871142,4.516608759
subImage_47,channel,7140,533,0.3107384,0.256013,0.368519,0.27677757,7301.663267,674.9886873,58.41330613,5.131321472
subImage_47,channel,7140,533,0.31769228,0.85783875,0.3795726,0.88155144,7305.949041,996.5474868,58.44759233,7.575838844
subImage_47,channel,7140,533,0.14948338,0.86068755,0.22045456,0.88288444,7228.04523,997.6619371,57.82436184,7.58431099
subImage_47,channel,7140,533,0.30882266,0.55693495,0.37382933,0.57822126,7302.471175,835.5191311,58.4197694,6.351687573
subImage_47,channel,7140,533,0.921815,0.100904115,0.99239665,0.12340191,7595.582368,592.7775556,60.76465895,4.506345448
subImage_47,channel,7140,533,0.29242927,0.40447378,0.35260093,0.43201372,7293.517188,755.9239192,58.3481375,5.746597996
subImage_47,channel,7140,533,0.44576278,0.10554925,0.50877357,0.123671174,7367.179651,594.0872439,58.93743721,4.516301811
subImage_47,channel,7140,533,0.46743408,0.7081679,0.53480065,0.7300087,7378.531865,916.2740724,59.02825492,6.965593513
subImage_47,channel,7140,533,0.796903,0.7037422,0.8627464,0.72827953,7534.996565,914.6337929,60.27997252,6.953123969
subImage_47,channel,7140,533,0.47279802,0.85856795,0.53694487,0.8803043,7380.318807,996.4094493,59.04255045,7.574789471
subImage_47,channel,7140,533,0.6192196,0.70725554,0.69159317,0.7304859,7451.97344,916.1580987,59.61578752,6.964711871
subImage_47,channel,7140,533,0.9491341,0.8547446,1,0.8760727,7603.893919,994.2628152,60.83115135,7.558470576
subImage_47,channel,7140,533,0.1519741,0.5593218,0.20968078,0.5769255,7226.073861,835.8099153,57.80859089,6.35389814
subImage_47,channel,7140,533,0.005821368,0.7083385,0.05731443,0.7366687,7155.02632,918.0944201,57.24021056,6.979431952
subImage_47,channel,7140,533,0.9426991,0.7048802,1,0.72756267,7602.36238,914.7460179,60.81889904,6.953977113
subImage_47,channel,7140,533,0.14171365,0.2584118,0.20832863,0.27963406,7223.310063,676.3892199,57.78648051,5.14196844
subImage_47,channel,7140,533,0.005211229,0.8592003,0.05972772,0.88330966,7155.45547,997.3789046,57.24364376,7.582159353
subImage_47,channel,7140,533,0.7944803,0.85588276,0.8581036,0.8746976,7533.314968,994.1996738,60.26651974,7.55799057
subImage_47,channel,7140,533,0.00321099,0.40729147,0.043012585,0.43262002,7151.001211,756.8364123,57.20800969,5.753534846
subImage_47,channel,7140,533,0.91918427,0.40640262,0.99660736,0.42732888,7595.958408,755.1894454,60.76766726,5.741014463
subImage_47,channel,7140,533,0.004532239,0.10562088,0.04517128,0.13051356,7151.829437,595.9298302,57.2146355,4.530309308
subImage_49,channel,7616,0,0.23066132,0.20264342,0.30773875,0.2270677,7744.139216,114.518013,61.95311373,0.870575686
subImage_49,channel,7616,0,0.7160362,0.19982918,0.7930512,0.22774826,7975.162797,113.9493867,63.80130238,0.86625294
subImage_49,channel,7616,0,0.09507849,0.9527227,0.16489317,0.97557896,7677.873254,513.8924009,61.42298603,3.906653786
subImage_49,channel,7616,0,0.7213667,0.8005794,0.7918111,0.8234816,7976.136319,432.8122693,63.80909055,3.290275722
subImage_49,channel,7616,0,0.08102057,0.2036584,0.1522602,0.23045209,7671.520823,115.6904462,61.37216659,0.879488623
subImage_49,channel,7616,0,0.3978065,0.651939,0.46212098,0.67194456,7820.662739,352.8149617,62.56530191,2.682129378
subImage_49,channel,7616,0,0.06858097,0.50354296,0.13683805,0.52940077,7664.889726,275.2795029,61.31911781,2.092698219
subImage_49,channel,7616,0,0.07978409,0.6522328,0.15086408,0.67493016,7670.894264,353.6889344,61.36715411,2.688773394
subImage_49,channel,7616,0,0.40034524,0.8014186,0.47220662,0.82566744,7823.667342,433.6184306,62.58933874,3.296404229
subImage_49,channel,7616,0,0.373678,0.35141972,0.44391227,0.3819946,7810.586483,195.4549168,62.48469187,1.48586492
subImage_49,channel,7616,0,0.2119162,0.35259107,0.27856526,0.37719294,7732.734585,194.4874392,61.86187668,1.478510072
subImage_49,channel,7616,0,0.38777184,0.50104713,0.45140016,0.52429664,7815.722937,273.2541162,62.5257835,2.077301057
subImage_49,channel,7616,0,0.6903142,0.34950954,0.7712926,0.37468415,7963.862419,192.997619,63.71089935,1.467184332
subImage_49,channel,7616,0,0.7138408,0.6509927,0.78356737,0.6691409,7972.38314,351.8155956,63.77906512,2.674532112
subImage_49,channel,7616,0,0.8729196,0.94857275,0.95251906,0.9731448,8050.454405,512.1377362,64.40363524,3.893314675
subImage_49,channel,7616,0,0.7267089,0.94825923,0.79401684,0.9727069,7977.932723,511.9374785,63.82346178,3.8917923
subImage_49,channel,7616,0,0.23395495,0.95150506,0.3137121,0.9720664,7746.344756,512.6317961,61.97075805,3.897070561
subImage_49,channel,7616,0,0.7092052,0.49922332,0.7774123,0.5242707,7969.814966,272.7611603,63.75851973,2.073553565
subImage_49,channel,7616,0,0.5597881,0.80004454,0.6345157,0.8210165,7900.244307,432.0127637,63.20195446,3.284197813
subImage_49,channel,7616,0,0.22275873,0.054749686,0.30377418,0.0793185,7741.314831,35.72917192,61.93051865,0.271616207
subImage_49,channel,7616,0,0.23554488,0.65140563,0.31185907,0.67553043,7746.282139,353.6284616,61.97025711,2.688313674
subImage_49,channel,7616,0,0.55147374,0.50231576,0.6161962,0.52395695,7893.905449,273.5016783,63.15124359,2.079183045
subImage_49,channel,7616,0,0.39119017,0.20258021,0.4665441,0.22646418,7820.140755,114.3403315,62.56112604,0.869224935
subImage_49,channel,7616,0,0.5326791,0.3510598,0.61214423,0.3756252,7888.467948,193.6615492,63.10774359,1.472231586
subImage_49,channel,7616,0,0.87579376,0.65011674,0.9415057,0.67056185,8048.517263,351.9608447,64.38813811,2.675636309
subImage_49,channel,7616,0,0.5592254,0.94968516,0.6307831,0.97087437,7899.222014,511.8291135,63.19377611,3.8909685
subImage_49,channel,7616,0,0.37695444,0.048627906,0.46113145,0.078674495,7815.464442,33.9260898,62.52371553,0.257909023
subImage_49,channel,7616,0,0.08362288,0.8053368,0.1616698,0.8252942,7674.379659,434.5631535,61.39503727,3.303586093
subImage_49,channel,7616,0,0.22747386,0.49980405,0.29876354,0.5277774,7741.244501,273.8504494,61.92995601,2.081834433
subImage_49,channel,7616,0,0.8652418,0.79882735,0.9400125,0.8231906,8045.650533,432.2677916,64.36520426,3.286136556
subImage_49,channel,7616,0,0.5595431,0.6518705,0.61670434,0.6676734,7895.946885,351.6584488,63.16757508,2.67333747
subImage_49,channel,7616,0,0.06050957,0.05391507,0.14584422,0.08212785,7665.112202,36.25543692,61.32089762,0.275616918
subImage_50,channel,7616,533,0.7229099,0.39831066,0.7944584,0.42497817,7977.133659,752.4064727,63.81706927,5.719858068
subImage_50,channel,7616,533,0.5571778,0.3981786,0.62457615,0.42351463,7897.257436,751.9812489,63.17805949,5.71662548
subImage_50,channel,7616,533,0.4269307,0.8528178,0.49722287,0.8763197,7835.948549,993.8151385,62.68758839,7.5550673
subImage_50,channel,7616,533,0.58428186,0.70032585,0.6482028,0.72470546,7909.331344,912.7708426,63.27465075,6.938961662
subImage_50,channel,7616,533,0.7222085,0.09575453,0.7854379,0.11852987,7974.819839,590.106792,63.79855871,4.486042076
subImage_50,channel,7616,533,0.88654774,0.24482644,0.9536101,0.2704652,8053.957572,670.3252197,64.43166058,5.095869394
subImage_50,channel,7616,533,0.7389986,0.5488721,0.8005842,0.56931674,7982.420704,830.9973307,63.85936563,6.317312462
subImage_50,channel,7616,533,0.26403603,0.8541563,0.33125007,0.8754864,7757.678092,993.9497767,62.06142474,7.556090831
subImage_50,channel,7616,533,0.23295452,0.099147856,0.3054982,0.123296686,7744.15175,592.2814704,61.953214,4.502574167
subImage_50,channel,7616,533,0.10355206,0.701614,0.17484239,0.7246416,7682.257878,913.097129,61.45806302,6.941442118
subImage_50,channel,7616,533,0.2429748,0.40093276,0.3072853,0.42369223,7746.961907,752.7625586,61.97569525,5.722565063
subImage_50,channel,7616,533,0.2551905,0.70311475,0.32586792,0.7278399,7754.291902,914.3494103,62.03433522,6.950962068
subImage_50,channel,7616,533,0.74479675,0.85191715,0.81669265,0.87387496,7987.634478,992.9235973,63.90107582,7.548289728
subImage_50,channel,7616,533,0.74083245,0.6989402,0.8040722,0.7230901,7983.687307,911.9710829,63.86949845,6.93288182
subImage_50,channel,7616,533,0.8697472,0.09642745,0.9436498,0.122028016,8047.588498,591.2183811,64.38070798,4.494492471
subImage_50,channel,7616,533,0.5753361,0.548,0.6415113,0.5725279,7905.609686,831.6206756,63.24487749,6.322051183
subImage_50,channel,7616,533,0.55406576,0.099976584,0.6247222,0.11869973,7896.551531,591.2772376,63.17241225,4.494939904
subImage_50,channel,7616,533,0.104238495,0.8542519,0.17365433,0.87593865,7682.138493,994.0957883,61.45710794,7.557200823
subImage_50,channel,7616,533,0.57828844,0.24780145,0.64219844,0.26831454,7906.475877,670.5449122,63.25180702,5.097539515
subImage_50,channel,7616,533,0.076614805,0.40252686,0.1546073,0.42639783,7671.03086,753.9084287,61.36824688,5.731276066
subImage_50,channel,7616,533,0.73892343,0.24583921,0.80145746,0.26897728,7982.610653,670.1985953,63.86088522,5.094906785
subImage_50,channel,7616,533,0.5860185,0.8511074,0.6604722,0.8739459,7912.664791,992.7267072,63.30131833,7.546792952
subImage_50,channel,7616,533,0.08396039,0.09897256,0.14994429,0.124240674,7671.669314,592.4863266,61.37335451,4.504131501
subImage_50,channel,7616,533,0.4200983,0.550091,0.49206924,0.5724127,7833.095877,832.1472514,62.66476701,6.326054257
subImage_50,channel,7616,533,0.42082474,0.7017208,0.49149927,0.72227794,7833.133115,912.4956571,62.66506492,6.936869679
subImage_50,channel,7616,533,0.39881286,0.40132034,0.47157013,0.42146903,7823.151153,752.2733674,62.58520922,5.71884619
subImage_50,channel,7616,533,0.25592163,0.2525579,0.31770453,0.2712258,7752.523026,672.5883597,62.02018421,5.113073977
subImage_50,channel,7616,533,0.8954217,0.8513404,0.9599763,0.8693726,8057.584724,991.5700197,64.46067779,7.537999715
subImage_50,channel,7616,533,0.25526014,0.5515309,0.31568784,0.56923753,7751.885618,831.684786,62.01508494,6.322538556
subImage_50,channel,7616,533,0.88133895,0.54953116,0.9535014,0.56767446,8052.692005,830.7352977,64.42153604,6.315320465
subImage_50,channel,7616,533,0.089891806,0.25214314,0.17415781,0.27050608,7678.843809,672.2860194,61.43075048,5.11077556
